Timeline,Oxygen Consumption,Ammonia Nitrogen,PH,Dissolved Oxygen
00:00.0,4.1766,0.02,8.0612,6.8346
30:00.0,4.1766,0.02,8.004,8.0925
00:00.0,4.1762,0.02,7.9914,7.0067
30:00.0,4.177,0.02,7.9818,6.9083
00:00.0,4.3042,0.02,7.9719,7.0063
30:00.0,4.3026,0.02,7.9763,6.982
00:00.0,4.3038,0.02,7.985,6.9835
30:00.0,4.3022,0.02,7.9774,6.9591
00:00.0,4.1915,0.02,7.9818,7.0575
30:00.0,4.1919,0.02,7.9598,7.0815
00:00.0,4.1915,0.02,7.9315,7.1069
30:00.0,4.1911,0.02,7.9845,6.9595
00:00.0,4.2151,0.02,7.9999,7.1313
30:00.0,4.2147,0.02,8.0048,7.1581
00:00.0,4.2147,0.0231,8.0065,7.1563
30:00.0,4.2151,0.02,8.0384,7.059
00:00.0,4.1829,0.02,8.0422,7.2311
30:00.0,4.1837,0.02,8.0461,7.234
00:00.0,4.1845,0.02,8.0548,7.2565
30:00.0,4.1833,0.02,8.062,7.0561
00:00.0,4.3439,0.02,8.0466,7.2772
30:00.0,4.3419,0.02,8.0458,7.2515
00:00.0,4.3419,0.02,8.0334,7.2533
30:00.0,4.3427,0.02,7.9969,7.1767
00:00.0,4.1436,0.02,7.9826,7.2014
30:00.0,4.1456,0.02,7.9732,7.2014
00:00.0,4.1436,0.02,7.9848,7.1505
30:00.0,4.1444,0.02,7.9741,6.9769
00:00.0,4.3038,0.0208,7.9642,7.152
30:00.0,4.303,0.02,7.9631,7.152
00:00.0,4.3026,0.02,7.965,7.1501
30:00.0,4.303,0.02,7.9609,6.9766
00:00.0,4.1923,0.02,7.9534,7.1251
30:00.0,4.1919,0.0201,7.9537,7.1269
00:00.0,4.1919,0.02,7.9644,7.1262
30:00.0,4.1923,0.02,7.954,6.9755
00:00.0,4.0102,0.02,7.9499,7.0986
30:00.0,4.0094,0.02,7.9427,7.0739
00:00.0,4.0117,0.02,7.9534,7.0997
30:00.0,4.009,0.02,7.9386,7.0267
00:00.0,4.0561,0.02,7.9392,7.0979
30:00.0,4.0573,0.02,7.9309,7.0753
00:00.0,4.0573,0.02,7.9581,7.0979
30:00.0,4.073,0.0239,7.9257,7.0968
00:00.0,4.0498,0.0235,7.9185,7.0721
30:00.0,4.0486,0.02,7.9304,7.0982
00:00.0,4.0494,0.02,7.9551,7.1222
30:00.0,4.0518,0.02,7.9485,7.0732
00:00.0,4.2712,0.02,7.9337,7.2228
30:00.0,4.2716,0.02,7.9265,7.1999
00:00.0,4.2716,0.02,7.9188,7.225
30:00.0,4.2708,0.021,7.9163,7.1512
00:00.0,4.2791,0.02,7.915,7.2014
30:00.0,4.2803,0.02,7.9207,7.2028
00:00.0,4.2787,0.02,7.926,7.2014
30:00.0,4.2791,0.02,7.9207,7.1788
00:00.0,4.2551,0.02,7.9224,7.1767
30:00.0,4.2536,0.02,7.8957,7.1767
00:00.0,4.2555,0.02,7.8814,7.1792
30:00.0,4.2536,0.02,7.921,7.0561
00:00.0,4.1974,0.02,7.9323,7.1523
30:00.0,4.1998,0.02,7.935,7.1774
00:00.0,4.2104,0.02,7.9469,7.1552
30:00.0,4.201,0.02,7.9565,7.128
00:00.0,4.3019,0.02,7.9496,7.1828
30:00.0,4.3022,0.02,7.9609,7.2293
00:00.0,4.3026,0.0237,7.9677,7.2511
30:00.0,4.3026,0.0205,7.9545,7.1767
00:00.0,4.1209,0.02,7.9405,7.2504
30:00.0,4.1221,0.02,7.9328,7.2482
00:00.0,4.1209,0.0234,7.9507,7.2239
30:00.0,4.1209,0.02,7.9458,7.1741
00:00.0,4.1597,0.02,7.943,7.2729
30:00.0,4.1605,0.02,7.9392,7.2725
00:00.0,4.1754,0.02,7.9694,7.2718
30:00.0,4.1751,0.0212,7.9694,7.2217
00:00.0,4.1452,0.02,7.9746,7.2475
30:00.0,4.1417,0.02,7.9732,7.2965
00:00.0,4.1448,0.02,7.9776,7.2969
30:00.0,4.1452,0.02,8.001,7.1974
00:00.0,4.0188,0.02,8.0018,7.2471
30:00.0,4.0184,0.02,7.9856,7.2449
00:00.0,4.0184,0.02,7.9914,7.1948
30:00.0,4.0192,0.0224,7.9864,7.1941
00:00.0,3.9941,0.02,7.9518,7.1941
30:00.0,3.9953,0.02,7.9287,7.1708
00:00.0,3.9949,0.02,7.932,7.0957
30:00.0,3.9937,0.02,7.9345,7.1698
00:00.0,3.9705,0.02,7.9246,7.2199
30:00.0,3.9705,0.02,7.9268,7.169
00:00.0,3.9713,0.02,7.9433,7.1698
30:00.0,3.9713,0.02,7.937,7.1425
00:00.0,3.9466,0.02,7.9199,7.1193
30:00.0,3.9477,0.02,7.9078,7.1469
00:00.0,3.9481,0.02,7.9205,7.1716
30:00.0,3.947,0.0233,7.9103,7.0761
00:00.0,3.9309,0.02,7.9169,7.1512
30:00.0,3.9309,0.02,7.9172,7.1258
00:00.0,3.9317,0.02,7.907,7.128
30:00.0,3.932,0.02,7.9076,7.1022
00:00.0,3.9788,0.02,7.893,7.1298
30:00.0,3.978,0.02,7.8839,7.1287
00:00.0,3.9792,0.02,7.8776,7.1796
30:00.0,3.9737,0.02,7.8735,7.1563
00:00.0,3.3781,0.02,7.8556,7.2072
30:00.0,3.3769,0.023,7.8262,7.1807
00:00.0,3.3769,0.02,7.7861,7.1316
30:00.0,3.3765,0.0237,7.8171,7.0833
00:00.0,4.0812,0.0236,7.8215,7.0085
30:00.0,4.0816,0.02,7.8298,7.0339
00:00.0,4.0812,0.02,7.8301,7.1077
30:00.0,4.0812,0.02,7.835,7.0339
00:00.0,4.1613,0.02,7.8259,7.0826
30:00.0,4.1605,0.02,7.8229,7.0833
00:00.0,4.1601,0.02,7.824,7.0561
30:00.0,4.1593,0.02,7.8482,7.0539
00:00.0,4.049,0.02,7.8641,7.0528
30:00.0,4.0502,0.02,7.9059,7.0536
00:00.0,4.0479,0.02,7.9611,7.0793
30:00.0,4.0494,0.02,8.0524,7.0532
00:00.0,4.208,0.02,8.1029,7.0521
30:00.0,4.2088,0.02,8.1236,7.2533
00:00.0,4.2076,0.02,8.1095,7.3001
30:00.0,4.2076,0.02,8.1219,7.2271
00:00.0,4.0168,0.02,8.1329,7.3499
30:00.0,4.0184,0.02,8.1406,7.3245
00:00.0,4.0188,0.02,8.1596,7.3263
30:00.0,4.0184,0.02,8.1705,7.3009
00:00.0,4.2163,0.0215,8.1453,7.3738
30:00.0,4.2155,0.0226,8.1428,7.3252
00:00.0,4.2175,0.02,8.1178,7.3502
30:00.0,4.2167,0.0214,8.1073,7.2014
00:00.0,4.0891,0.02,8.0952,7.2754
30:00.0,4.0899,0.02,8.0848,7.2736
00:00.0,4.0899,0.02,8.0708,7.2733
30:00.0,4.0906,0.0234,8.0884,7.2242
00:00.0,3.9784,0.02,8.0898,7.2751
30:00.0,3.9737,0.02,8.0936,7.2507
00:00.0,3.9619,0.02,8.0854,7.2478
30:00.0,3.9784,0.02,8.0941,7.1244
00:00.0,4.1064,0.02,8.0878,7.222
30:00.0,4.1052,0.02,8.0848,7.225
00:00.0,4.1056,0.0235,8.0645,7.1981
30:00.0,4.1056,0.0231,8.0911,7.0532
00:00.0,4.2477,0.0204,8.1007,7.2006
30:00.0,4.2473,0.02,8.1002,7.1512
00:00.0,4.2489,0.0223,8.0903,7.2014
30:00.0,4.2473,0.02,8.1021,7.1549
00:00.0,4.3113,0.0232,8.0876,7.2297
30:00.0,4.3101,0.02,8.0735,7.2311
00:00.0,4.3148,0.02,8.0403,7.23
30:00.0,4.3113,0.02,8.0359,7.1331
00:00.0,4.1676,0.02,7.9743,7.2315
30:00.0,4.1692,0.02,7.9425,7.0329
00:00.0,4.1688,0.02,7.8784,7.0819
30:00.0,4.168,0.02,7.9229,6.8872
00:00.0,4.0824,0.0236,7.921,6.9835
30:00.0,4.0812,0.02,7.9323,6.9838
00:00.0,4.082,0.0235,7.9062,7.0078
30:00.0,4.0812,0.02,7.9012,6.9348
00:00.0,4.0337,0.02,7.8974,6.9112
30:00.0,4.0333,0.02,7.8812,6.9094
00:00.0,4.0341,0.02,7.8614,6.8585
30:00.0,4.0341,0.02,7.854,6.7344
00:00.0,4.0098,0.02,7.8526,6.8052
30:00.0,4.0102,0.02,7.8465,6.7797
00:00.0,4.0106,0.02,7.8358,6.7794
30:00.0,4.0125,0.02,7.8334,6.7068
00:00.0,4.0989,0.02,7.8207,6.706
30:00.0,4.0973,0.02,7.8127,6.7307
00:00.0,4.095,0.02,7.7974,6.657
30:00.0,4.0969,0.022,7.8916,6.5088
00:00.0,4.113,0.02,7.9438,6.7547
30:00.0,4.113,0.02,7.949,6.7794
00:00.0,4.1138,0.02,7.94,6.7325
30:00.0,4.113,0.0226,8.026,6.6091
00:00.0,4.3827,0.02,8.1082,6.8549
30:00.0,4.3827,0.02,8.1639,6.9265
00:00.0,4.3808,0.0211,8.173,6.9758
30:00.0,4.3823,0.0201,8.1837,6.9257
00:00.0,4.4518,0.02,8.1978,6.9994
30:00.0,4.4585,0.02,8.203,6.998
00:00.0,4.4695,0.02,8.2013,7.023
30:00.0,4.4683,0.0217,8.2071,6.9246
00:00.0,4.7282,0.02,8.1991,7.0234
30:00.0,4.7309,0.02,8.2024,6.9744
00:00.0,4.7298,0.02,8.2112,6.949
30:00.0,4.7306,0.02,8.2513,6.8524
00:00.0,4.928,0.02,8.2659,6.9007
30:00.0,4.9288,0.021,8.2563,6.9003
00:00.0,4.9288,0.0243,8.2403,6.901
30:00.0,4.9288,0.02,8.245,6.8309
00:00.0,4.952,0.02,8.2469,6.9032
30:00.0,4.9528,0.02,8.2596,6.9272
00:00.0,4.9528,0.02,8.2478,6.905
30:00.0,4.9532,0.02,8.2706,6.8796
00:00.0,4.8177,0.02,8.2893,6.9522
30:00.0,4.8181,0.0233,8.3088,6.9551
00:00.0,4.8177,0.0215,8.3093,6.9777
30:00.0,4.8177,0.02,8.3239,6.88
00:00.0,4.7384,0.02,8.3291,6.9784
30:00.0,4.7384,0.02,8.3332,7.0307
00:00.0,4.7388,0.0213,8.3228,7.0038
30:00.0,4.7388,0.0237,8.3467,6.9065
00:00.0,4.4412,0.02,8.3409,7.0296
30:00.0,4.4451,0.02,8.3486,7.0797
00:00.0,4.4424,0.02,8.3123,7.079
30:00.0,4.4416,0.02,8.3288,6.9562
00:00.0,4.4444,0.02,8.3203,7.0063
30:00.0,4.4451,0.02,8.2904,6.9795
00:00.0,4.4448,0.02,8.2379,6.9275
30:00.0,4.4459,0.02,8.225,6.7068
00:00.0,4.398,0.02,8.1903,6.8295
30:00.0,4.3973,0.02,8.1585,6.8048
00:00.0,4.3976,0.02,8.1172,6.7304
30:00.0,4.3961,0.02,8.1205,6.5818
00:00.0,4.4338,0.02,8.1054,6.7046
30:00.0,4.4306,0.02,8.1057,6.6799
00:00.0,4.4271,0.02,8.0947,6.6552
30:00.0,4.4294,0.02,8.0983,6.4816
00:00.0,4.444,0.02,8.1502,6.7031
30:00.0,4.4491,0.02,8.2722,6.8034
00:00.0,4.4463,0.0204,8.3863,6.949
30:00.0,4.4451,0.02,8.4814,7.0002
00:00.0,4.6834,0.02,8.4929,7.2217
30:00.0,4.6831,0.02,8.4879,7.2228
00:00.0,4.6842,0.02,8.4803,7.1712
30:00.0,4.6838,0.02,8.4833,6.9493
00:00.0,4.857,0.02,8.4811,7.1211
30:00.0,4.857,0.02,8.486,7.12
00:00.0,4.8578,0.0224,8.4789,7.1447
30:00.0,4.857,0.02,8.4893,6.8273
00:00.0,4.8413,0.02,8.4904,7.0968
30:00.0,4.8413,0.02,8.4879,7.0456
00:00.0,4.8417,0.02,8.4792,7.0946
30:00.0,4.8409,0.02,8.4948,6.7285
00:00.0,4.7942,0.02,8.4836,7.1436
30:00.0,4.7938,0.02,8.505,7.0474
00:00.0,4.7859,0.02,8.2934,6.5038
30:00.0,4.7934,0.02,8.5198,6.7776
00:00.0,4.8326,0.0228,8.1079,6.5324
30:00.0,4.8334,0.02,8.0021,6.4598
00:00.0,4.8334,0.02,8.0477,6.8048
30:00.0,4.833,0.02,8.0373,6.9522
00:00.0,4.3505,0.02,8.0364,7.1251
30:00.0,4.3509,0.02,8.3654,7.2017
00:00.0,4.3501,0.02,8.5473,6.5611
30:00.0,4.3501,0.02,8.4967,6.6839
00:00.0,4.667,0.02,8.4684,6.4878
30:00.0,4.667,0.02,8.4217,6.6857
00:00.0,4.6666,0.02,8.4052,6.7594
30:00.0,4.6662,0.02,8.4083,6.6835
00:00.0,4.6265,0.02,7.9752,6.5593
30:00.0,4.6269,0.02,8.35,6.2605
00:00.0,4.6269,0.02,8.2475,6.56
30:00.0,4.6277,0.0235,8.5108,6.6581
00:00.0,5.0784,0.02,8.4734,7.0263
30:00.0,5.0784,0.02,8.4728,6.7565
00:00.0,5.0792,0.0203,8.2118,6.6559
30:00.0,5.0788,0.02,8.5594,6.458
00:00.0,4.9759,0.023,8.6017,6.5811
30:00.0,4.9763,0.02,8.5709,6.4812
00:00.0,4.9767,0.02,8.5176,6.5815
30:00.0,4.9767,0.02,8.5566,6.9755
00:00.0,4.4487,0.0233,8.5795,6.5568
30:00.0,4.4499,0.02,8.624,6.5804
00:00.0,4.4459,0.02,8.2104,6.4794
30:00.0,4.4463,0.024,8.5465,6.4322
00:00.0,3.8512,0.02,8.5734,6.4584
30:00.0,3.8594,0.02,8.5344,6.5568
00:00.0,3.8457,0.02,8.5061,6.7064
30:00.0,3.852,0.02,8.4918,6.9748
00:00.0,3.7342,0.02,8.4671,6.5063
30:00.0,3.7401,0.02,8.4825,6.3556
00:00.0,3.7409,0.02,8.422,6.3807
30:00.0,3.6996,0.0223,8.4764,6.9987
00:00.0,3.5041,0.02,8.4594,6.4834
30:00.0,3.5014,0.02,8.4349,6.5328
00:00.0,3.5033,0.02,8.4231,6.6806
30:00.0,3.5033,0.02,8.4396,7.2987
00:00.0,3.4755,0.02,8.4429,6.5078
30:00.0,3.4719,0.02,8.4223,6.4308
00:00.0,3.468,0.02,8.4179,6.5081
30:00.0,3.4708,0.02,8.4127,6.5546
00:00.0,3.4554,0.0221,8.4072,6.3821
30:00.0,3.4519,0.02,8.4069,6.235
00:00.0,3.4566,0.0202,8.3887,6.8299
30:00.0,3.4747,0.0246,8.4036,6.5829
00:00.0,3.4998,0.02,8.4094,6.8996
30:00.0,3.4955,0.02,8.4094,6.8023
00:00.0,3.4963,0.02,8.4846,7.5696
30:00.0,3.4955,0.02,8.5044,7.4247
00:00.0,3.4865,0.02,8.5025,7.4748
30:00.0,3.4872,0.02,8.4998,7.4229
00:00.0,3.4876,0.02,8.5017,7.4516
30:00.0,3.4872,0.02,8.505,7.3266
00:00.0,3.4798,0.02,8.511,7.4265
30:00.0,3.4798,0.02,8.5044,7.3488
00:00.0,3.4806,0.02,8.4896,7.4243
30:00.0,3.4798,0.02,8.4951,7.3019
00:00.0,3.2745,0.0243,8.4901,7.4258
30:00.0,3.2737,0.02,8.4827,7.3749
00:00.0,3.2737,0.02,8.4734,7.2489
30:00.0,3.2741,0.02,8.4805,7.1763
00:00.0,3.0448,0.02,8.4803,7.2369
30:00.0,3.0444,0.02,8.5,7.2014
00:00.0,3.044,0.02,8.5099,7.2765
30:00.0,3.0425,0.0239,8.5119,7.2014
00:00.0,3.0754,0.02,8.5163,7.2736
30:00.0,3.0754,0.0239,8.5198,7.2507
00:00.0,3.0754,0.02,8.5119,7.4505
30:00.0,3.075,0.02,8.5217,7.2231
00:00.0,3.0684,0.02,8.5209,7.2482
30:00.0,3.0676,0.02,8.5253,7.1748
00:00.0,3.0684,0.02,8.1934,7.0728
30:00.0,3.0703,0.0238,8.538,7.5449
00:00.0,2.9651,0.0229,8.5391,7.3001
30:00.0,2.9683,0.02,8.5358,7.2478
00:00.0,2.9647,0.02,8.5305,7.225
30:00.0,2.9679,0.02,8.5333,7.1255
00:00.0,2.7673,0.02,8.5358,7.2231
30:00.0,2.7669,0.02,8.536,7.2722
00:00.0,2.7822,0.02,8.5294,7.2224
30:00.0,2.7669,0.02,8.5358,7.1229
00:00.0,2.7673,0.024,8.5432,7.1981
30:00.0,2.7704,0.02,8.5484,7.2239
00:00.0,2.7676,0.0245,8.5492,7.2228
30:00.0,2.7833,0.02,8.5643,7.1226
00:00.0,3.1045,0.02,8.5638,7.0481
30:00.0,3.0837,0.02,8.5509,7.0016
00:00.0,3.0817,0.02,8.5303,6.8516
30:00.0,3.0841,0.02,8.5086,6.9268
00:00.0,4.6917,0.02,8.505,6.73
30:00.0,4.6893,0.0226,8.4896,6.8052
00:00.0,4.6913,0.02,8.4775,6.8763
30:00.0,4.6917,0.02,8.4959,6.6556
00:00.0,4.6917,0.02,8.4855,6.5103
30:00.0,4.6917,0.02,8.4566,6.5099
00:00.0,4.6913,0.02,8.4783,7.1512
30:00.0,4.6913,0.02,8.4731,7.5238
00:00.0,4.6984,0.02,8.4792,7.5481
30:00.0,4.6988,0.02,8.4844,7.5739
00:00.0,4.6995,0.02,8.489,7.5754
30:00.0,4.6992,0.02,8.4967,7.5532
00:00.0,4.5884,0.0223,8.5215,7.5521
30:00.0,4.592,0.02,8.558,7.5293
00:00.0,4.5884,0.023,8.5649,7.5293
30:00.0,4.5888,0.02,8.5561,7.5293
00:00.0,4.5268,0.02,8.5454,7.5547
30:00.0,4.5248,0.02,8.5355,7.5772
00:00.0,4.5245,0.02,8.5217,7.5779
00:00.0,4.4451,0.02,8.4868,7.5754
30:00.0,4.4463,0.02,8.4811,7.5481
00:00.0,4.4463,0.02,8.4717,7.5002
30:00.0,4.4451,0.02,8.4682,7.4733
00:00.0,4.5641,0.02,8.4759,7.4737
30:00.0,4.5641,0.02,8.5083,7.5456
00:00.0,4.5637,0.0237,8.5358,7.6426
30:00.0,4.5649,0.02,8.5278,7.6662
00:00.0,4.7463,0.02,8.4995,7.7166
30:00.0,4.7463,0.02,8.4855,7.619
00:00.0,4.7447,0.02,8.477,7.6161
30:00.0,4.7451,0.02,8.4561,7.5434
00:00.0,4.3419,0.02,8.4366,7.5209
30:00.0,4.3407,0.02,8.4201,7.4962
00:00.0,4.3431,0.02,8.4121,7.4468
30:00.0,4.3462,0.02,8.4107,7.3978
00:00.0,4.2194,0.0235,8.4008,7.3978
30:00.0,4.2163,0.02,8.4028,7.3706
00:00.0,4.2159,0.02,8.408,7.3713
30:00.0,4.2159,0.02,8.408,7.3949
00:00.0,4.2155,0.02,8.4014,7.3953
30:00.0,4.2139,0.02,8.4022,7.3949
00:00.0,4.2163,0.0221,8.405,7.3938
30:00.0,4.2147,0.02,8.4011,7.3717
00:00.0,4.2473,0.02,8.4028,7.3945
30:00.0,4.2461,0.02,8.4225,7.396
00:00.0,4.2465,0.02,8.4291,7.3702
30:00.0,4.2477,0.02,8.4346,7.3713
00:00.0,4.327,0.0206,8.4539,7.3688
30:00.0,4.3274,0.02,8.4792,7.3452
00:00.0,4.3262,0.02,8.4989,7.3956
30:00.0,4.3258,0.02,8.516,7.4221
00:00.0,4.9445,0.02,8.5261,7.4719
30:00.0,4.9441,0.02,8.5314,7.4966
00:00.0,4.9453,0.02,8.5294,7.4977
30:00.0,4.9449,0.02,8.5319,7.5009
00:00.0,5.1824,0.0207,8.5259,7.4781
00:00.0,5.1828,0.02,8.5231,7.4773
30:00.0,5.1824,0.02,8.5248,7.4788
00:00.0,5.2299,0.0217,8.5292,7.5293
30:00.0,5.2299,0.02,8.5437,7.5289
00:00.0,5.2303,0.02,8.5668,7.5787
30:00.0,5.2299,0.02,8.5745,7.6048
00:00.0,5.5377,0.02,8.5803,7.6277
30:00.0,5.5377,0.02,8.5756,7.6048
00:00.0,5.5385,0.02,8.569,7.5797
30:00.0,5.5377,0.02,8.5479,7.5314
00:00.0,5.2774,0.02,8.5261,7.5057
30:00.0,5.277,0.02,8.5209,7.4813
00:00.0,5.2762,0.02,8.5212,7.5046
30:00.0,5.2904,0.02,8.513,7.4766
00:00.0,4.8417,0.02,8.5179,7.5009
30:00.0,4.8421,0.02,8.5149,7.526
00:00.0,4.8421,0.0229,8.5415,7.526
30:00.0,4.8417,0.02,8.5446,7.55
00:00.0,4.9999,0.02,8.5248,7.5747
30:00.0,5.0003,0.02,8.4926,7.5721
00:00.0,4.9999,0.0222,8.4489,7.5721
30:00.0,5.0003,0.0237,8.3945,7.5253
00:00.0,5.1985,0.02,8.3478,7.5471
30:00.0,5.1977,0.0244,8.3151,7.5013
00:00.0,5.1985,0.02,8.303,7.5253
30:00.0,5.1981,0.02,8.3027,7.5238
00:00.0,4.7459,0.02,8.2895,7.5253
30:00.0,4.747,0.02,8.2879,7.4737
00:00.0,4.747,0.02,8.2838,7.4254
30:00.0,4.7467,0.02,8.2612,7.3778
00:00.0,4.4369,0.02,8.2214,7.3771
30:00.0,4.4377,0.022,8.1997,7.3255
00:00.0,4.4381,0.02,8.1999,7.3241
30:00.0,4.4381,0.0243,8.2027,7.3019
00:00.0,4.3266,0.02,8.2283,7.3248
30:00.0,4.3266,0.02,8.2316,7.299
00:00.0,4.3266,0.02,8.1958,7.2496
30:00.0,4.3266,0.02,8.1862,7.2496
00:00.0,4.2885,0.02,8.2173,7.2504
30:00.0,4.2869,0.02,8.248,7.3517
00:00.0,4.2877,0.0242,8.2758,7.3506
30:00.0,4.2873,0.02,8.311,7.5478
00:00.0,4.8252,0.02,8.3217,7.6233
30:00.0,4.8252,0.0226,8.3101,7.624
00:00.0,4.826,0.02,7.7688,7.5994
30:00.0,4.8256,0.02,8.3189,7.4065
00:00.0,5.9664,0.02,8.2967,7.603
30:00.0,5.9652,0.02,8.2725,7.5554
00:00.0,5.966,0.0236,8.2577,7.5532
30:00.0,5.9664,0.0213,8.2555,7.5554
00:00.0,4.5884,0.0242,8.2511,7.5322
30:00.0,4.588,0.02,8.2654,7.555
00:00.0,4.588,0.0212,8.2961,7.555
30:00.0,4.5877,0.02,8.3365,7.5322
00:00.0,4.5802,0.02,8.3624,7.4588
30:00.0,4.579,0.02,8.3874,7.4352
00:00.0,4.5806,0.02,8.3948,7.4345
30:00.0,4.579,0.02,8.4159,7.4105
00:00.0,4.738,0.02,8.4212,7.4094
30:00.0,4.7384,0.02,8.4349,7.4105
00:00.0,4.7388,0.0215,8.433,7.4301
30:00.0,4.7384,0.0211,8.425,7.4062
00:00.0,4.7149,0.02,8.4184,7.4287
30:00.0,4.7149,0.02,8.4316,7.4784
00:00.0,4.7129,0.02,8.4245,7.5285
30:00.0,4.7149,0.02,8.4349,7.5264
00:00.0,4.6831,0.02,8.4272,7.623
30:00.0,4.6827,0.02,8.4151,7.6734
00:00.0,4.6838,0.02,8.3786,7.6959
30:00.0,4.6831,0.02,8.3428,7.6727
00:00.0,4.4836,0.0203,8.3173,7.6727
30:00.0,4.4848,0.02,8.2761,7.6731
00:00.0,4.4852,0.02,8.2247,7.6698
30:00.0,4.4942,0.02,8.1837,7.6226
00:00.0,4.4137,0.02,8.1601,7.599
30:00.0,4.4145,0.02,8.1387,7.5761
00:00.0,4.4141,0.02,8.1343,7.5009
30:00.0,4.4137,0.0239,8.1576,7.4526
00:00.0,4.2155,0.02,8.1618,7.4766
30:00.0,4.2155,0.0235,8.1722,7.4258
00:00.0,4.2163,0.02,8.1648,7.4254
30:00.0,4.2155,0.02,8.1604,7.404
00:00.0,4.3274,0.02,8.1458,7.376
30:00.0,4.327,0.02,8.1381,7.3786
00:00.0,4.3266,0.02,8.1387,7.3499
30:00.0,4.327,0.02,8.1422,7.3012
00:00.0,4.2457,0.02,8.1343,7.2754
30:00.0,4.2485,0.02,8.1367,7.2522
00:00.0,4.2477,0.02,8.1508,7.2769
30:00.0,4.2441,0.02,8.1563,7.3048
00:00.0,4.442,0.02,8.1615,7.3306
30:00.0,4.4381,0.02,8.1612,7.3321
00:00.0,4.4389,0.02,8.1642,7.3067
30:00.0,4.4377,0.02,8.1653,7.2838
00:00.0,4.3191,0.02,8.1483,7.3081
30:00.0,4.3199,0.02,8.1494,7.3103
00:00.0,4.3191,0.0235,8.1345,7.2831
30:00.0,4.3195,0.02,8.1348,7.2856
00:00.0,4.3666,0.02,8.1062,7.2863
30:00.0,4.3658,0.02,8.0796,7.262
00:00.0,4.3662,0.02,8.0793,7.2366
30:00.0,4.3662,0.02,8.0719,7.1868
00:00.0,4.5245,0.02,8.062,7.2366
30:00.0,4.5252,0.02,8.0527,7.2122
00:00.0,4.5245,0.0233,8.0406,7.0877
30:00.0,4.5237,0.02,8.0241,7.1124
00:00.0,4.3509,0.02,8.0199,7.185
30:00.0,4.3501,0.02,7.9897,7.185
00:00.0,4.3505,0.02,7.987,7.2068
30:00.0,4.3501,0.0211,7.9691,7.2072
00:00.0,4.2869,0.0232,7.9763,7.1327
30:00.0,4.2869,0.02,7.9598,7.1324
00:00.0,4.2877,0.0233,7.9573,7.1327
30:00.0,4.2869,0.02,7.9493,7.1077
00:00.0,4.2551,0.0221,7.9666,7.1051
30:00.0,4.2559,0.02,7.9477,7.1069
00:00.0,4.2555,0.0204,7.9427,7.0801
30:00.0,4.2559,0.02,7.9523,7.0314
00:00.0,4.3026,0.02,7.9573,7.0314
30:00.0,4.3022,0.02,7.9466,7.0053
00:00.0,4.3038,0.02,7.9655,6.9824
30:00.0,4.303,0.02,7.9933,6.9087
00:00.0,4.3266,0.02,8.0037,6.9083
30:00.0,4.3266,0.02,8.0296,6.933
00:00.0,4.327,0.02,8.051,6.9068
30:00.0,4.3266,0.02,8.1126,6.884
00:00.0,4.3494,0.0242,8.1777,6.9054
30:00.0,4.3745,0.02,8.181,6.9798
00:00.0,4.3768,0.02,8.1752,6.9798
30:00.0,4.3556,0.02,8.1571,6.9817
00:00.0,4.4534,0.02,8.1307,6.9813
30:00.0,4.4534,0.02,8.1329,6.9537
00:00.0,4.4522,0.0212,8.165,6.9061
30:00.0,4.4538,0.02,8.2074,6.9039
00:00.0,4.4314,0.02,8.2412,6.905
30:00.0,4.4302,0.02,8.2645,6.9802
00:00.0,4.4298,0.02,8.2763,7.0303
30:00.0,4.4287,0.02,8.261,7.1291
00:00.0,4.588,0.02,8.2544,7.1298
30:00.0,4.5877,0.02,8.3047,7.1309
00:00.0,4.5861,0.02,8.2862,6.9312
30:00.0,4.588,0.02,8.3047,6.7387
00:00.0,4.5256,0.02,8.286,6.8585
30:00.0,4.5241,0.02,8.2096,7.0572
00:00.0,4.5245,0.02,8.3992,7.0339
30:00.0,4.5245,0.02,8.3376,7.0812
00:00.0,4.508,0.02,8.3217,7.0822
30:00.0,4.508,0.02,8.3068,7.083
00:00.0,4.5091,0.02,8.2942,7.0808
30:00.0,4.5095,0.02,8.2876,7.1807
00:00.0,4.4526,0.02,8.3536,7.2315
30:00.0,4.4526,0.02,8.3387,7.2057
00:00.0,4.4526,0.02,8.3396,7.5049
30:00.0,4.4526,0.02,8.3439,7.5031
00:00.0,4.2555,0.02,8.3412,7.5543
30:00.0,4.2567,0.02,8.3294,7.5285
00:00.0,4.2544,0.0209,8.3214,7.55
30:00.0,4.2563,0.0238,8.3082,7.5245
00:00.0,4.3191,0.02,8.295,7.5481
30:00.0,4.3191,0.02,8.2774,7.5463
00:00.0,4.3191,0.02,8.2703,7.5463
30:00.0,4.3211,0.02,8.2706,7.498
00:00.0,4.1126,0.02,8.2585,7.5224
30:00.0,4.1103,0.0221,8.2439,7.4962
00:00.0,4.0808,0.0228,8.2211,7.4977
30:00.0,4.113,0.02,8.1925,7.4483
00:00.0,4.1111,0.02,8.1694,7.4701
30:00.0,4.1056,0.02,8.1725,7.421
00:00.0,4.1091,0.02,8.1656,7.4476
30:00.0,4.1032,0.02,8.1483,7.3473
00:00.0,4.272,0.02,8.167,7.3205
30:00.0,4.272,0.02,8.1774,7.2729
00:00.0,4.272,0.02,8.189,7.3212
